nama,jenis,lat,lon,provinsi,pm25_h1,pm25_h2,pm25_h3,jarak_grid_km_h1,jarak_grid_km_h2,jarak_grid_km_h3,tanggal_ramal_h1,tanggal_ramal_h2,tanggal_ramal_h3
Hantakan,village,-2.63791,115.457,KALIMANTAN SELATAN,22.461748123168945,22.469768524169922,20.44804573059082,17.319239366086094,17.319239366086094,17.319239366086094,2026-09-13,2026-09-14,2026-09-15
Setarap,village,-3.79768,115.52266,KALIMANTAN SELATAN,14.280933380126953,14.464364051818848,13.756007194519043,13.842444755135096,13.842444755135096,13.842444755135096,2026-09-13,2026-09-14,2026-09-15
Sebungsu,village,-1.86064,112.77366,KALIMANTAN TENGAH,55.161598205566406,56.58595657348633,48.000736236572266,26.297982747695393,26.297982747695393,26.297982747695393,2026-09-13,2026-09-14,2026-09-15
Pengaron,village,-3.29593,115.09397,KALIMANTAN SELATAN,16.431550979614258,16.353246688842773,15.648253440856934,10.687914445640539,10.687914445640539,10.687914445640539,2026-09-13,2026-09-14,2026-09-15
Rodok,village,-1.82244,115.17904,KALIMANTAN TENGAH,27.817581176757812,30.54894256591797,29.613924026489258,16.202810862785203,16.202810862785203,16.202810862785203,2026-09-13,2026-09-14,2026-09-15
Pajukungan Hilir,village,-2.49115,115.11253,KALIMANTAN SELATAN,23.020580291748047,24.120656967163086,22.515501022338867,23.264732119401696,23.264732119401696,23.264732119401696,2026-09-13,2026-09-14,2026-09-15
Kamawakan,village,-2.85297,115.48427,KALIMANTAN SELATAN,22.461748123168945,22.469768524169922,20.44804573059082,21.319816877321518,21.319816877321518,21.319816877321518,2026-09-13,2026-09-14,2026-09-15
Bluru,village,-3.86533,114.83644,KALIMANTAN SELATAN,15.094056129455566,15.087082862854004,15.016464233398438,32.03389247683592,32.03389247683592,32.03389247683592,2026-09-13,2026-09-14,2026-09-15
Baruh Panyambaran,village,-2.25744,115.63697,KALIMANTAN SELATAN,28.076753616333008,29.007997512817383,26.758045196533203,7.593943816701482,7.593943816701482,7.593943816701482,2026-09-13,2026-09-14,2026-09-15
Banua Hanyar Hulu,village,-2.90205,115.14232,KALIMANTAN SELATAN,23.020580291748047,24.120656967163086,22.515501022338867,22.953311856074123,22.953311856074123,22.953311856074123,2026-09-13,2026-09-14,2026-09-15
Padang Panjang,village,-2.2579,115.46869,KALIMANTAN SELATAN,28.076753616333008,29.007997512817383,26.758045196533203,15.947323144613566,15.947323144613566,15.947323144613566,2026-09-13,2026-09-14,2026-09-15
Tangalin,village,-2.4103,115.49357,KALIMANTAN SELATAN,28.076753616333008,29.007997512817383,26.758045196533203,26.20406934813526,26.20406934813526,26.20406934813526,2026-09-13,2026-09-14,2026-09-15
Sungai Pinang Baru,village,-3.29163,114.68589,KALIMANTAN SELATAN,15.926102638244629,15.784262657165527,15.235569953918457,13.954630088743254,13.954630088743254,13.954630088743254,2026-09-13,2026-09-14,2026-09-15
Simpang Jaya,village,-3.06791,114.56518,KALIMANTAN SELATAN,15.926102638244629,15.784262657165527,15.235569953918457,15.188012479121587,15.188012479121587,15.188012479121587,2026-09-13,2026-09-14,2026-09-15
Sungai Rukam II,village,-2.31486,115.30533,KALIMANTAN SELATAN,38.03718948364258,40.38291931152344,35.530086517333984,26.145661398206997,26.145661398206997,26.145661398206997,2026-09-13,2026-09-14,2026-09-15
Barikin,village,-2.67879,115.32505,KALIMANTAN SELATAN,23.020580291748047,24.120656967163086,22.515501022338867,25.10786827530695,25.10786827530695,25.10786827530695,2026-09-13,2026-09-14,2026-09-15
Tumbang Getas,village,-1.77155,112.36676,KALIMANTAN TENGAH,55.161598205566406,56.58595657348633,48.000736236572266,27.116605866065225,27.116605866065225,27.116605866065225,2026-09-13,2026-09-14,2026-09-15
Munggu Raya,village,-3.34829,114.847,KALIMANTAN SELATAN,15.926102638244629,15.784262657165527,15.235569953918457,31.996305071861137,31.996305071861137,31.996305071861137,2026-09-13,2026-09-14,2026-09-15
Penda Barania,village,-2.13272,113.92668,KALIMANTAN TENGAH,406.4787902832031,322.5235595703125,241.16561889648438,20.66057174969771,20.66057174969771,20.66057174969771,2026-09-13,2026-09-14,2026-09-15
Batu Perahu,village,-2.60207,115.59989,KALIMANTAN SELATAN,22.461748123168945,22.469768524169922,20.44804573059082,10.889326021093307,10.889326021093307,10.889326021093307,2026-09-13,2026-09-14,2026-09-15
Martadah Baru,village,-3.62335,114.80492,KALIMANTAN SELATAN,15.094056129455566,15.087082862854004,15.016464233398438,24.284358034310216,24.284358034310216,24.284358034310216,2026-09-13,2026-09-14,2026-09-15
Baruh Bahinu Luar,village,-2.35739,115.4823,KALIMANTAN SELATAN,28.076753616333008,29.007997512817383,26.758045196533203,21.847183765462383,21.847183765462383,21.847183765462383,2026-09-13,2026-09-14,2026-09-15
Anjir Muara Lama,village,-3.1668,114.51816,KALIMANTAN SELATAN,15.926102638244629,15.784262657165527,15.235569953918457,9.807474845180876,9.807474845180876,9.807474845180876,2026-09-13,2026-09-14,2026-09-15
Janah Jari,village,-1.97515,115.19597,KALIMANTAN TENGAH,38.03718948364258,40.38291931152344,35.530086517333984,27.181537894909447,27.181537894909447,27.181537894909447,2026-09-13,2026-09-14,2026-09-15
Kaladan Jaya,village,-2.58615,114.52992,KALIMANTAN TENGAH,76.9248275756836,77.1903305053711,54.65557861328125,14.861310557142719,14.861310557142719,14.861310557142719,2026-09-13,2026-09-14,2026-09-15
Kasai,village,-2.43148,115.43917,KALIMANTAN SELATAN,28.076753616333008,29.007997512817383,26.758045196533203,31.333896338919253,31.333896338919253,31.333896338919253,2026-09-13,2026-09-14,2026-09-15
Sungai Ramania,village,-3.24739,114.65528,KALIMANTAN SELATAN,15.926102638244629,15.784262657165527,15.235569953918457,8.08902142460052,8.08902142460052,8.08902142460052,2026-09-13,2026-09-14,2026-09-15
Haur Gading,village,-2.37834,115.23571,KALIMANTAN SELATAN,38.03718948364258,40.38291931152344,35.530086517333984,24.911873051574375,24.911873051574375,24.911873051574375,2026-09-13,2026-09-14,2026-09-15
Talio,village,-1.84775,114.83765,KALIMANTAN TENGAH,212.4226837158203,196.1573944091797,161.4461669921875,31.10546376681571,31.10546376681571,31.10546376681571,2026-09-13,2026-09-14,2026-09-15
Mandingin,village,-2.56265,115.40849,KALIMANTAN SELATAN,22.461748123168945,22.469768524169922,20.44804573059082,26.187239662672617,26.187239662672617,26.187239662672617,2026-09-13,2026-09-14,2026-09-15
Perintis Raya,village,-2.92715,115.15298,KALIMANTAN SELATAN,23.020580291748047,24.120656967163086,22.515501022338867,25.934231882084624,25.934231882084624,25.934231882084624,2026-09-13,2026-09-14,2026-09-15
Kampung Melayu,village,-2.97407,113.26393,KALIMANTAN TENGAH,34.23311233520508,35.95296096801758,30.959590911865234,31.023073541986435,31.023073541986435,31.023073541986435,2026-09-13,2026-09-14,2026-09-15
Mangkirana,village,-3.05832,115.88242,KALIMANTAN SELATAN,18.138456344604492,18.68505859375,17.764820098876953,28.840712451685125,28.840712451685125,28.840712451685125,2026-09-13,2026-09-14,2026-09-15
Astambul Seberang,village,-3.38098,114.89769,KALIMANTAN SELATAN,16.431550979614258,16.353246688842773,15.648253440856934,30.15581351806611,30.15581351806611,30.15581351806611,2026-09-13,2026-09-14,2026-09-15
Muara Ulang,village,-2.75853,115.48188,KALIMANTAN SELATAN,22.461748123168945,22.469768524169922,20.44804573059082,14.645034312776396,14.645034312776396,14.645034312776396,2026-09-13,2026-09-14,2026-09-15
Tinggiran Darat,village,-3.2675,114.48307,KALIMANTAN SELATAN,15.926102638244629,15.784262657165527,15.235569953918457,14.994983775903256,14.994983775903256,14.994983775903256,2026-09-13,2026-09-14,2026-09-15
Muka Haji,village,-1.55118,115.08008,KALIMANTAN TENGAH,27.817581176757812,30.54894256591797,29.613924026489258,16.69549490724671,16.69549490724671,16.69549490724671,2026-09-13,2026-09-14,2026-09-15
Seradang,village,-2.04139,115.55344,KALIMANTAN SELATAN,28.076753616333008,29.007997512817383,26.758045196533203,18.379816991745134,18.379816991745134,18.379816991745134,2026-09-13,2026-09-14,2026-09-15
Sungai Telan Muara,village,-3.43054,114.49402,KALIMANTAN SELATAN,15.926102638244629,15.784262657165527,15.235569953918457,28.205590797197125,28.205590797197125,28.205590797197125,2026-09-13,2026-09-14,2026-09-15
Murung Panti Hilir,village,-2.53287,115.13757,KALIMANTAN SELATAN,23.020580291748047,24.120656967163086,22.515501022338867,19.04681764385748,19.04681764385748,19.04681764385748,2026-09-13,2026-09-14,2026-09-15
Hampang,village,-2.92166,115.83732,KALIMANTAN SELATAN,22.461748123168945,22.469768524169922,20.44804573059082,36.08586806459371,36.08586806459371,36.08586806459371,2026-09-13,2026-09-14,2026-09-15
Kapar,village,-2.55398,115.4171,KALIMANTAN SELATAN,22.461748123168945,22.469768524169922,20.44804573059082,26.00724496341665,26.00724496341665,26.00724496341665,2026-09-13,2026-09-14,2026-09-15
Kait-kait Baru,village,-3.59075,114.80769,KALIMANTAN SELATAN,15.094056129455566,15.087082862854004,15.016464233398438,26.05292865377718,26.05292865377718,26.05292865377718,2026-09-13,2026-09-14,2026-09-15
Eka Bahurui,village,-2.61204,112.94731,KALIMANTAN TENGAH,47.060035705566406,49.39460372924805,40.171051025390625,19.578243549106936,19.578243549106936,19.578243549106936,2026-09-13,2026-09-14,2026-09-15
Lusan,village,-1.53672,115.73358,KALIMANTAN TIMUR,30.28630256652832,31.8089599609375,28.846105575561523,23.453888711695537,23.453888711695537,23.453888711695537,2026-09-13,2026-09-14,2026-09-15
Pandulangan,village,-2.97499,115.096,KALIMANTAN SELATAN,16.431550979614258,16.353246688842773,15.648253440856934,25.023912081530618,25.023912081530618,25.023912081530618,2026-09-13,2026-09-14,2026-09-15
Tariwin,village,-2.46789,115.49999,KALIMANTAN SELATAN,22.461748123168945,22.469768524169922,20.44804573059082,28.098830260299565,28.098830260299565,28.098830260299565,2026-09-13,2026-09-14,2026-09-15
Palimbang Sari,village,-2.39868,115.24657,KALIMANTAN SELATAN,38.03718948364258,40.38291931152344,35.530086517333984,27.445535860901764,27.445535860901764,27.445535860901764,2026-09-13,2026-09-14,2026-09-15
Mamantang,village,-2.29935,115.72985,KALIMANTAN SELATAN,28.076753616333008,29.007997512817383,26.758045196533203,18.17125833259193,18.17125833259193,18.17125833259193,2026-09-13,2026-09-14,2026-09-15
Pantang Raya,village,-2.81609,114.60333,KALIMANTAN SELATAN,76.9248275756836,77.1903305053711,54.65557861328125,12.913916310886655,12.913916310886655,12.913916310886655,2026-09-13,2026-09-14,2026-09-15
Palingkau Jaya,village,-2.80976,114.48679,KALIMANTAN TENGAH,76.9248275756836,77.1903305053711,54.65557861328125,17.52304712386685,17.52304712386685,17.52304712386685,2026-09-13,2026-09-14,2026-09-15
Padangin,village,-2.2621,115.3391,KALIMANTAN SELATAN,38.03718948364258,40.38291931152344,35.530086517333984,27.449290353091698,27.449290353091698,27.449290353091698,2026-09-13,2026-09-14,2026-09-15
Pasar Kamis,village,-3.39583,114.62951,KALIMANTAN SELATAN,15.926102638244629,15.784262657165527,15.235569953918457,22.020342694496602,22.020342694496602,22.020342694496602,2026-09-13,2026-09-14,2026-09-15
Hapingin,village,-2.52431,115.42384,KALIMANTAN SELATAN,22.461748123168945,22.469768524169922,20.44804573059082,27.65041132071199,27.65041132071199,27.65041132071199,2026-09-13,2026-09-14,2026-09-15
Aluh Aluh Kecil,village,-3.43708,114.55185,KALIMANTAN SELATAN,15.926102638244629,15.784262657165527,15.235569953918457,26.898504779643492,26.898504779643492,26.898504779643492,2026-09-13,2026-09-14,2026-09-15
Ulak Batu,village,-2.75656,112.20748,KALIMANTAN TENGAH,41.477054595947266,42.77040100097656,36.627235412597656,13.49304030836756,13.49304030836756,13.49304030836756,2026-09-13,2026-09-14,2026-09-15
Banua Kupang,village,-2.6018,115.32002,KALIMANTAN SELATAN,23.020580291748047,24.120656967163086,22.515501022338867,26.767387487385164,26.767387487385164,26.767387487385164,2026-09-13,2026-09-14,2026-09-15
Gunung Makmur,village,-3.88387,114.64909,KALIMANTAN SELATAN,15.094056129455566,15.087082862854004,15.016464233398438,21.158458389107025,21.158458389107025,21.158458389107025,2026-09-13,2026-09-14,2026-09-15
Natai Baru,village,-2.60293,112.63461,KALIMANTAN TENGAH,63.839454650878906,68.24491882324219,55.12369918823242,11.457866079834153,11.457866079834153,11.457866079834153,2026-09-13,2026-09-14,2026-09-15
Pabaungan Hilir,village,-2.85918,114.9945,KALIMANTAN SELATAN,23.020580291748047,24.120656967163086,22.515501022338867,21.226974782402145,21.226974782402145,21.226974782402145,2026-09-13,2026-09-14,2026-09-15
Sebangau Mulya,village,-2.89261,113.77122,KALIMANTAN TENGAH,71.95760345458984,78.22065734863281,56.266693115234375,28.64108050010374,28.64108050010374,28.64108050010374,2026-09-13,2026-09-14,2026-09-15
Giri Mulya,village,-3.50553,115.69594,KALIMANTAN SELATAN,14.280933380126953,14.464364051818848,13.756007194519043,24.103077122372124,24.103077122372124,24.103077122372124,2026-09-13,2026-09-14,2026-09-15
Rampah,village,-3.04687,115.25017,KALIMANTAN SELATAN,16.431550979614258,16.353246688842773,15.648253440856934,23.83124455092155,23.83124455092155,23.83124455092155,2026-09-13,2026-09-14,2026-09-15
Palanjungan Sari,village,-2.41178,115.29966,KALIMANTAN SELATAN,38.03718948364258,40.38291931152344,35.530086517333984,32.35185878252508,32.35185878252508,32.35185878252508,2026-09-13,2026-09-14,2026-09-15
Tangga Ulin Hilir,village,-2.41779,115.25769,KALIMANTAN SELATAN,38.03718948364258,40.38291931152344,35.530086517333984,29.890187322841708,29.890187322841708,29.890187322841708,2026-09-13,2026-09-14,2026-09-15
Kalampangan,village,-2.27871,114.01125,KALIMANTAN TENGAH,406.4787902832031,322.5235595703125,241.16561889648438,13.184830053446953,13.184830053446953,13.184830053446953,2026-09-13,2026-09-14,2026-09-15
Wungkur Baru,village,-1.60114,114.99096,KALIMANTAN TENGAH,27.817581176757812,30.54894256591797,29.613924026489258,16.362345267762347,16.362345267762347,16.362345267762347,2026-09-13,2026-09-14,2026-09-15
Batik,village,-2.99884,114.7856,KALIMANTAN SELATAN,15.926102638244629,15.784262657165527,15.235569953918457,30.413787384650256,30.413787384650256,30.413787384650256,2026-09-13,2026-09-14,2026-09-15
Upt Dadahup C2,village,-2.62551,114.76662,KALIMANTAN TENGAH,76.9248275756836,77.1903305053711,54.65557861328125,20.276254571543554,20.276254571543554,20.276254571543554,2026-09-13,2026-09-14,2026-09-15
Handil Baru,village,-3.37497,114.55126,KALIMANTAN SELATAN,15.926102638244629,15.784262657165527,15.235569953918457,20.19413581711897,20.19413581711897,20.19413581711897,2026-09-13,2026-09-14,2026-09-15
Mawani,village,-1.96415,115.40548,KALIMANTAN SELATAN,28.076753616333008,29.007997512817383,26.758045196533203,33.98515270179486,33.98515270179486,33.98515270179486,2026-09-13,2026-09-14,2026-09-15
Teluk Cati,village,-2.4386,115.19155,KALIMANTAN SELATAN,38.03718948364258,40.38291931152344,35.530086517333984,28.414084180736705,28.414084180736705,28.414084180736705,2026-09-13,2026-09-14,2026-09-15
Pemurus,village,-3.47717,114.53858,KALIMANTAN SELATAN,15.094056129455566,15.087082862854004,15.016464233398438,25.698021127469435,25.698021127469435,25.698021127469435,2026-09-13,2026-09-14,2026-09-15
Buntut Bali,village,-1.68087,113.25607,KALIMANTAN TENGAH,94.94989776611328,95.90225219726562,75.31014251708984,17.476576003997685,17.476576003997685,17.476576003997685,2026-09-13,2026-09-14,2026-09-15
Sirih,village,-2.81993,115.17939,KALIMANTAN SELATAN,23.020580291748047,24.120656967163086,22.515501022338867,15.987093288827614,15.987093288827614,15.987093288827614,2026-09-13,2026-09-14,2026-09-15
Bumi Asih,village,-3.97957,114.73143,KALIMANTAN SELATAN,14.166223526000977,14.65172290802002,13.886689186096191,28.517834228241632,28.517834228241632,28.517834228241632,2026-09-13,2026-09-14,2026-09-15
Jungkal,village,-2.32363,115.41198,KALIMANTAN SELATAN,28.076753616333008,29.007997512817383,26.758045196533203,25.007939628978434,25.007939628978434,25.007939628978434,2026-09-13,2026-09-14,2026-09-15
Budi Mulya,village,-2.89826,115.23374,KALIMANTAN SELATAN,23.020580291748047,24.120656967163086,22.515501022338867,26.58250518590851,26.58250518590851,26.58250518590851,2026-09-13,2026-09-14,2026-09-15
Sungai Buluh,village,-2.25537,115.31459,KALIMANTAN SELATAN,38.03718948364258,40.38291931152344,35.530086517333984,24.62537738994038,24.62537738994038,24.62537738994038,2026-09-13,2026-09-14,2026-09-15
Lampihong Selatan,village,-2.35384,115.36227,KALIMANTAN SELATAN,28.076753616333008,29.007997512817383,26.758045196533203,31.468961695064642,31.468961695064642,31.468961695064642,2026-09-13,2026-09-14,2026-09-15
Bawahan Selan,village,-3.32926,114.95471,KALIMANTAN SELATAN,16.431550979614258,16.353246688842773,15.648253440856934,21.604136862282814,21.604136862282814,21.604136862282814,2026-09-13,2026-09-14,2026-09-15
Pendalaman,village,-3.0279,114.6876,KALIMANTAN SELATAN,15.926102638244629,15.784262657165527,15.235569953918457,21.466531193779,21.466531193779,21.466531193779,2026-09-13,2026-09-14,2026-09-15
Bangkiling,village,-2.325,115.26159,KALIMANTAN SELATAN,38.03718948364258,40.38291931152344,35.530086517333984,22.705454911420855,22.705454911420855,22.705454911420855,2026-09-13,2026-09-14,2026-09-15
Masiraan,village,-2.61149,115.32813,KALIMANTAN SELATAN,23.020580291748047,24.120656967163086,22.515501022338867,27.183822037497574,27.183822037497574,27.183822037497574,2026-09-13,2026-09-14,2026-09-15
Baampah,village,-2.13313,112.64155,KALIMANTAN TENGAH,79.81407165527344,88.54055786132812,73.44276428222656,8.75234179404749,8.75234179404749,8.75234179404749,2026-09-13,2026-09-14,2026-09-15
Binjai,village,-1.87585,115.54153,KALIMANTAN SELATAN,30.28630256652832,31.8089599609375,28.846105575561523,20.60518281974976,20.60518281974976,20.60518281974976,2026-09-13,2026-09-14,2026-09-15
Kelampaian Ulu,village,-3.3545,114.87301,KALIMANTAN SELATAN,16.431550979614258,16.353246688842773,15.648253440856934,30.497889960668747,30.497889960668747,30.497889960668747,2026-09-13,2026-09-14,2026-09-15
Bereng Jun,village,-1.51858,113.51783,KALIMANTAN TENGAH,175.66688537597656,157.63479614257812,128.35360717773438,22.144210552894712,22.144210552894712,22.144210552894712,2026-09-13,2026-09-14,2026-09-15
Paminggir,village,-2.52132,114.86435,KALIMANTAN TENGAH,23.020580291748047,24.120656967163086,22.515501022338867,32.86223221303723,32.86223221303723,32.86223221303723,2026-09-13,2026-09-14,2026-09-15
Pahampangan,village,-2.82769,115.27175,KALIMANTAN SELATAN,23.020580291748047,24.120656967163086,22.515501022338867,23.779653106296173,23.779653106296173,23.779653106296173,2026-09-13,2026-09-14,2026-09-15
Halubau Utara,village,-2.33793,115.43998,KALIMANTAN SELATAN,28.076753616333008,29.007997512817383,26.758045196533203,23.480550367083122,23.480550367083122,23.480550367083122,2026-09-13,2026-09-14,2026-09-15
